ym_track_id,emotion,NO,YES,rate
1490923,sweet,0,3,1.0
17185,sweet,0,3,1.0
17179,sweet,0,3,1.0
555004,sweet,0,2,1.0
788278,sweet,0,3,1.0
25548950,sweet,0,3,1.0
27161106,sweet,0,3,1.0
25416274,sweet,0,3,1.0
2772886,sweet,0,3,1.0
25188619,sweet,0,3,1.0
27573182,sweet,0,3,1.0
23485101,sweet,0,3,1.0
25184180,sweet,0,3,1.0
23326454,sweet,0,3,1.0
27976565,sweet,0,3,1.0
2744141,sweet,0,3,1.0
2834991,sweet,0,3,1.0
4192649,sweet,0,3,1.0
24759913,sweet,0,3,1.0
24336712,sweet,0,3,1.0
23990908,sweet,0,3,1.0
21487217,sweet,0,3,1.0
24629107,sweet,0,3,1.0
26584994,sweet,0,3,1.0
14422944,sweet,0,3,1.0
6031291,sweet,0,3,1.0
28296654,sweet,0,3,1.0
24471910,sweet,0,3,1.0
26285336,sweet,0,3,1.0
24143070,sweet,0,3,1.0
27433864,sweet,0,3,1.0
27159620,sweet,0,3,1.0
23839713,sweet,0,3,1.0
2805708,sweet,0,3,1.0
26278330,sweet,0,3,1.0
26275015,sweet,0,3,1.0
26404397,sweet,0,3,1.0
273143,sweet,0,3,1.0
26225214,sweet,0,3,1.0
2782600,sweet,0,3,1.0
26090807,sweet,0,3,1.0
25971918,sweet,0,3,1.0
25628416,sweet,0,3,1.0
26517921,sweet,0,3,1.0
10449127,sweet,0,3,1.0
26593880,sweet,0,3,1.0
4654588,sweet,0,3,1.0
26631719,sweet,0,3,1.0
26029066,sweet,0,3,1.0
2285646,sweet,0,3,1.0
26674596,sweet,0,3,1.0
26674598,sweet,0,3,1.0
2805715,sweet,0,3,1.0
2805714,sweet,0,3,1.0
2805709,sweet,0,2,1.0
26674599,sweet,0,3,1.0
148345,sweet,0,3,1.0
23950629,sweet,0,3,1.0
2922618,sweet,0,3,1.0
147965,sweet,0,3,1.0
19264801,sweet,0,3,1.0
28986255,sweet,0,3,1.0
40670,sweet,0,3,1.0
21758076,sweet,0,3,1.0
64220,sweet,0,3,1.0
64219,sweet,0,3,1.0
582162,sweet,0,3,1.0
21530470,sweet,0,3,1.0
30222842,sweet,0,3,1.0
63176,sweet,0,3,1.0
21718356,sweet,0,3,1.0
9793,sweet,0,3,1.0
29513000,sweet,0,3,1.0
21718363,sweet,0,3,1.0
21718365,sweet,0,3,1.0
10253,sweet,0,3,1.0
40676,sweet,0,3,1.0
21816952,sweet,0,3,1.0
30224779,sweet,0,3,1.0
2436130,sweet,0,3,1.0
21252749,sweet,0,3,1.0
609639,sweet,0,3,1.0
19044748,sweet,0,3,1.0
21970903,sweet,0,3,1.0
23607044,sweet,0,3,1.0
2470088,sweet,0,3,1.0
30295585,sweet,0,3,1.0
23139344,sweet,0,3,1.0
261653,sweet,0,3,1.0
21243954,sweet,0,3,1.0
25823,sweet,0,3,1.0
21675009,sweet,0,3,1.0
75901,sweet,0,3,1.0
54011471,sweet,1,2,0.6666666666666666
649080,sweet,1,2,0.6666666666666666
110993,sweet,1,2,0.6666666666666666
53768971,sweet,1,2,0.6666666666666666
64015741,sweet,1,2,0.6666666666666666
28006258,sweet,1,2,0.6666666666666666
62173230,sweet,1,2,0.6666666666666666
1395260,sweet,1,2,0.6666666666666666
37175418,sweet,1,2,0.6666666666666666
18703388,sweet,1,2,0.6666666666666666
24214470,sweet,1,2,0.6666666666666666
59890553,sweet,1,2,0.6666666666666666
2138985,sweet,1,2,0.6666666666666666
10318825,sweet,1,2,0.6666666666666666
60450775,sweet,1,2,0.6666666666666666
1158096,sweet,1,2,0.6666666666666666
55722833,sweet,1,2,0.6666666666666666
281607,sweet,1,2,0.6666666666666666
28821555,sweet,1,2,0.6666666666666666
43749857,sweet,1,2,0.6666666666666666
29221728,sweet,1,2,0.6666666666666666
28417885,sweet,1,2,0.6666666666666666
35388275,sweet,1,2,0.6666666666666666
24142847,sweet,1,2,0.6666666666666666
133049,sweet,1,2,0.6666666666666666
36082220,sweet,1,2,0.6666666666666666
629093,sweet,1,2,0.6666666666666666
40992367,sweet,1,2,0.6666666666666666
632202,sweet,1,2,0.6666666666666666
23899983,sweet,1,2,0.6666666666666666
39225788,sweet,1,2,0.6666666666666666
3715675,sweet,1,2,0.6666666666666666
5885126,sweet,1,2,0.6666666666666666
47115082,sweet,1,2,0.6666666666666666
211528,sweet,1,2,0.6666666666666666
37755237,sweet,1,2,0.6666666666666666
3616433,sweet,1,2,0.6666666666666666
45777786,sweet,1,2,0.6666666666666666
41035226,sweet,1,2,0.6666666666666666
19732094,sweet,1,2,0.6666666666666666
65011,sweet,1,2,0.6666666666666666
44788506,sweet,1,2,0.6666666666666666
40992371,sweet,1,2,0.6666666666666666
41029046,sweet,1,2,0.6666666666666666
555820,sweet,1,2,0.6666666666666666
38450342,sweet,1,2,0.6666666666666666
52468752,sweet,1,2,0.6666666666666666
21799792,sweet,1,2,0.6666666666666666
41559485,sweet,1,2,0.6666666666666666
20538381,sweet,1,2,0.6666666666666666
19972786,sweet,1,2,0.6666666666666666
21519270,sweet,1,2,0.6666666666666666
645508,sweet,1,2,0.6666666666666666
44674292,sweet,1,2,0.6666666666666666
4373958,sweet,1,2,0.6666666666666666
612234,sweet,1,2,0.6666666666666666
4309268,sweet,1,2,0.6666666666666666
17856052,sweet,1,2,0.6666666666666666
38844305,sweet,1,2,0.6666666666666666
25924217,sweet,1,2,0.6666666666666666
3571448,sweet,1,2,0.6666666666666666
35578227,sweet,1,2,0.6666666666666666
15355594,sweet,1,2,0.6666666666666666
35008037,sweet,1,2,0.6666666666666666
49411449,sweet,1,2,0.6666666666666666
1047534,sweet,1,2,0.6666666666666666
24910372,sweet,1,2,0.6666666666666666
1815795,sweet,1,2,0.6666666666666666
657264,sweet,1,2,0.6666666666666666
12067,sweet,1,2,0.6666666666666666
36299732,sweet,1,2,0.6666666666666666
1815806,sweet,1,2,0.6666666666666666
650088,sweet,1,2,0.6666666666666666
44625560,sweet,1,2,0.6666666666666666
133207,sweet,1,2,0.6666666666666666
4188220,sweet,1,2,0.6666666666666666
35400428,sweet,1,2,0.6666666666666666
28810704,sweet,2,1,0.3333333333333333
43380157,sweet,2,1,0.3333333333333333
631628,sweet,2,1,0.3333333333333333
37454039,sweet,2,1,0.3333333333333333
32789,sweet,2,1,0.3333333333333333
52309792,sweet,2,1,0.3333333333333333
35557147,serious,0,3,1.0
50276387,serious,0,3,1.0
2014612,serious,0,3,1.0
628765,serious,0,3,1.0
29512999,serious,0,3,1.0
29854719,serious,0,3,1.0
29854726,serious,0,3,1.0
29854732,serious,0,3,1.0
8149368,serious,0,3,1.0
31461503,serious,0,3,1.0
31581835,serious,0,3,1.0
33916022,serious,0,3,1.0
108405,serious,0,3,1.0
574996,serious,0,3,1.0
6261655,serious,0,3,1.0
6261654,serious,0,3,1.0
6261653,serious,0,3,1.0
34294017,serious,0,3,1.0
6261651,serious,0,3,1.0
33916020,serious,0,3,1.0
216207,serious,0,3,1.0
215605,serious,0,3,1.0
133083,serious,0,3,1.0
2014615,serious,0,3,1.0
664891,serious,0,3,1.0
22462884,serious,0,3,1.0
22462886,serious,0,3,1.0
22462887,serious,0,3,1.0
23870772,serious,0,3,1.0
24128332,serious,0,3,1.0
10327923,serious,0,3,1.0
925456,serious,0,3,1.0
25411110,serious,0,3,1.0
25451963,serious,0,3,1.0
852102,serious,0,3,1.0
25640989,serious,0,3,1.0
26227586,serious,0,3,1.0
27388139,serious,0,3,1.0
28251729,serious,0,3,1.0
28259179,serious,0,3,1.0
330765,serious,0,3,1.0
33916021,serious,0,3,1.0
6261649,serious,0,3,1.0
649393,serious,0,3,1.0
5533086,serious,0,3,1.0
39772649,serious,0,3,1.0
45911728,serious,0,2,1.0
51241318,serious,0,3,1.0
577253,serious,0,3,1.0
4779077,serious,0,3,1.0
4779079,serious,0,3,1.0
41371278,serious,0,3,1.0
41371282,serious,0,3,1.0
25156624,serious,0,3,1.0
25411262,serious,0,3,1.0
45239751,serious,0,3,1.0
507388,serious,0,3,1.0
42416780,serious,0,2,1.0
5148982,serious,0,3,1.0
43603041,serious,0,3,1.0
44041472,serious,0,3,1.0
44041474,serious,0,3,1.0
44258362,serious,0,3,1.0
37095114,serious,0,3,1.0
25830005,serious,0,3,1.0
47166562,serious,0,2,1.0
47640854,serious,0,3,1.0
6261648,serious,0,3,1.0
34168989,serious,0,3,1.0
6261647,serious,0,3,1.0
35432838,serious,0,3,1.0
6261646,serious,0,3,1.0
36202729,serious,0,3,1.0
6261645,serious,0,3,1.0
36318154,serious,0,3,1.0
6261644,serious,0,3,1.0
6261643,serious,0,3,1.0
6261642,serious,0,3,1.0
6261641,serious,0,3,1.0
6261639,serious,0,3,1.0
37317455,serious,0,3,1.0
37338888,serious,0,3,1.0
37351656,serious,0,3,1.0
610156,serious,0,3,1.0
21757124,serious,0,3,1.0
24850230,serious,0,3,1.0
31344214,serious,0,3,1.0
794726,serious,0,3,1.0
64109244,serious,0,3,1.0
33090712,serious,0,3,1.0
2180675,serious,0,3,1.0
65521246,serious,0,3,1.0
59286585,serious,0,3,1.0
65850744,serious,0,3,1.0
57631445,serious,0,3,1.0
58719898,serious,0,3,1.0
58265070,serious,0,3,1.0
154807,serious,0,3,1.0
1082261,serious,0,3,1.0
71795459,serious,0,3,1.0
7813145,serious,0,3,1.0
55331833,serious,0,3,1.0
55331831,serious,0,3,1.0
39901174,serious,0,3,1.0
12469514,serious,0,3,1.0
64683146,serious,0,3,1.0
6024130,serious,0,3,1.0
6024128,serious,0,3,1.0
6024125,serious,0,3,1.0
788177,serious,0,3,1.0
63672646,serious,0,3,1.0
63894858,serious,0,3,1.0
62224969,serious,0,3,1.0
61935062,serious,0,3,1.0
102840,serious,0,3,1.0
64056823,serious,0,3,1.0
418355,serious,0,3,1.0
9691650,serious,0,3,1.0
38157311,serious,0,3,1.0
60896239,serious,0,3,1.0
52586533,serious,0,3,1.0
54387600,serious,0,3,1.0
64151943,serious,0,3,1.0
64917490,serious,0,3,1.0
60386262,serious,0,3,1.0
60167223,serious,0,3,1.0
64917503,serious,0,3,1.0
7598727,serious,0,3,1.0
61770750,serious,0,3,1.0
19360563,serious,0,3,1.0
17056849,serious,0,3,1.0
52765486,serious,0,3,1.0
52765484,serious,0,3,1.0
19360545,serious,0,3,1.0
216210,serious,0,3,1.0
5437148,serious,0,3,1.0
2295011,serious,0,3,1.0
52765479,serious,0,3,1.0
52395247,serious,0,3,1.0
20576485,serious,0,3,1.0
18398335,serious,0,3,1.0
20925133,serious,0,3,1.0
20956720,serious,0,3,1.0
21226307,serious,0,3,1.0
21226311,serious,0,3,1.0
21717694,serious,0,3,1.0
17562543,serious,0,3,1.0
44310785,serious,0,3,1.0
258767,serious,0,3,1.0
1562940,serious,0,3,1.0
2766210,serious,0,3,1.0
53298351,serious,0,3,1.0
15751779,serious,0,3,1.0
54209954,serious,0,3,1.0
10805991,serious,0,3,1.0
45239765,serious,1,2,0.6666666666666666
459373,serious,1,2,0.6666666666666666
459371,serious,1,2,0.6666666666666666
51325255,serious,1,2,0.6666666666666666
684218,serious,1,2,0.6666666666666666
6261652,serious,1,2,0.6666666666666666
51750169,serious,1,2,0.6666666666666666
6261650,serious,1,2,0.6666666666666666
645451,serious,1,2,0.6666666666666666
47640847,serious,1,2,0.6666666666666666
48951,serious,1,2,0.6666666666666666
44446013,serious,1,2,0.6666666666666666
672410,serious,1,2,0.6666666666666666
866685,serious,1,2,0.6666666666666666
62352369,serious,1,2,0.6666666666666666
50012896,serious,1,2,0.6666666666666666
50276392,serious,1,2,0.6666666666666666
52323460,serious,1,2,0.6666666666666666
49187293,serious,1,2,0.6666666666666666
6527877,serious,1,2,0.6666666666666666
6480589,serious,1,2,0.6666666666666666
52768030,serious,1,2,0.6666666666666666
49211785,serious,1,2,0.6666666666666666
698290,serious,1,2,0.6666666666666666
59299183,serious,1,2,0.6666666666666666
59575374,serious,1,2,0.6666666666666666
692396,serious,1,2,0.6666666666666666
59161535,serious,1,2,0.6666666666666666
9769,serious,1,2,0.6666666666666666
40181005,serious,1,2,0.6666666666666666
52765480,serious,1,2,0.6666666666666666
47037500,serious,1,2,0.6666666666666666
46562218,serious,1,2,0.6666666666666666
55379175,serious,1,2,0.6666666666666666
52056667,serious,1,2,0.6666666666666666
43870102,serious,1,2,0.6666666666666666
9442712,serious,1,2,0.6666666666666666
37085141,serious,1,2,0.6666666666666666
21291882,serious,1,2,0.6666666666666666
280531,serious,1,2,0.6666666666666666
16427763,serious,1,2,0.6666666666666666
18061616,serious,1,2,0.6666666666666666
20098457,serious,1,2,0.6666666666666666
20199902,serious,1,2,0.6666666666666666
20303142,serious,1,2,0.6666666666666666
20634575,serious,1,2,0.6666666666666666
2328601,serious,1,2,0.6666666666666666
16175973,serious,1,2,0.6666666666666666
42832388,serious,1,2,0.6666666666666666
2625961,serious,1,2,0.6666666666666666
2767452,serious,1,2,0.6666666666666666
34174123,serious,1,2,0.6666666666666666
330826,serious,1,2,0.6666666666666666
280972,serious,1,2,0.6666666666666666
687653,serious,1,2,0.6666666666666666
16175976,serious,1,2,0.6666666666666666
15359454,serious,1,2,0.6666666666666666
29044895,serious,1,2,0.6666666666666666
9997258,serious,1,2,0.6666666666666666
63580373,serious,1,2,0.6666666666666666
57720273,serious,1,2,0.6666666666666666
63252351,serious,1,2,0.6666666666666666
64420591,serious,1,2,0.6666666666666666
64917496,serious,1,2,0.6666666666666666
64917498,serious,1,2,0.6666666666666666
64989223,serious,1,2,0.6666666666666666
68534165,serious,1,2,0.6666666666666666
1638226,serious,1,2,0.6666666666666666
1018898,serious,1,2,0.6666666666666666
65266637,serious,1,2,0.6666666666666666
24649269,serious,1,2,0.6666666666666666
11790765,serious,1,2,0.6666666666666666
40236860,serious,1,2,0.6666666666666666
13342301,serious,1,2,0.6666666666666666
13951205,serious,1,2,0.6666666666666666
29044894,serious,1,2,0.6666666666666666
24850236,serious,1,2,0.6666666666666666
27997650,serious,1,2,0.6666666666666666
33630366,serious,1,2,0.6666666666666666
36848603,serious,1,2,0.6666666666666666
36963198,serious,1,2,0.6666666666666666
36771018,serious,1,2,0.6666666666666666
4145571,serious,1,2,0.6666666666666666
37252138,serious,1,2,0.6666666666666666
4271131,serious,1,2,0.6666666666666666
36131528,serious,1,2,0.6666666666666666
38696293,serious,1,2,0.6666666666666666
35678798,serious,1,2,0.6666666666666666
38947490,serious,1,2,0.6666666666666666
39116886,serious,1,2,0.6666666666666666
39068013,serious,1,2,0.6666666666666666
40530735,serious,1,2,0.6666666666666666
41033407,serious,1,2,0.6666666666666666
41326973,serious,1,2,0.6666666666666666
507408,serious,1,2,0.6666666666666666
25598,serious,1,2,0.6666666666666666
4974224,serious,1,2,0.6666666666666666
96357,serious,1,2,0.6666666666666666
441444,serious,1,2,0.6666666666666666
25588,serious,1,2,0.6666666666666666
33182590,serious,1,2,0.6666666666666666
33395020,serious,1,2,0.6666666666666666
63580370,serious,1,2,0.6666666666666666
35081533,serious,1,2,0.6666666666666666
12152,serious,1,2,0.6666666666666666
32326921,serious,1,2,0.6666666666666666
34407802,serious,1,2,0.6666666666666666
35137886,serious,1,2,0.6666666666666666
1703893,serious,1,2,0.6666666666666666
10171528,serious,1,1,0.5
63883812,serious,2,1,0.3333333333333333
63940616,serious,2,1,0.3333333333333333
59326078,serious,2,1,0.3333333333333333
655953,serious,2,1,0.3333333333333333
65521276,serious,2,1,0.3333333333333333
64313143,serious,2,1,0.3333333333333333
64313145,serious,2,1,0.3333333333333333
37572518,serious,2,1,0.3333333333333333
31581252,serious,2,1,0.3333333333333333
59916171,serious,2,1,0.3333333333333333
20346290,serious,2,1,0.3333333333333333
62970738,serious,2,1,0.3333333333333333
51345871,serious,2,1,0.3333333333333333
37384,serious,2,1,0.3333333333333333
5746861,serious,2,1,0.3333333333333333
70155215,serious,2,1,0.3333333333333333
64248965,serious,2,1,0.3333333333333333
809225,serious,2,1,0.3333333333333333
21738307,serious,2,1,0.3333333333333333
21723151,serious,2,1,0.3333333333333333
21654978,serious,2,1,0.3333333333333333
50276390,serious,2,1,0.3333333333333333
649262,serious,2,1,0.3333333333333333
30997388,serious,2,1,0.3333333333333333
35351866,serious,2,1,0.3333333333333333
12029367,serious,3,0,0.0
17955170,serious,3,0,0.0
418022,anger,0,3,1.0
610107,anger,0,3,1.0
53403,anger,0,3,1.0
44939820,anger,0,3,1.0
32008776,anger,0,3,1.0
373361,anger,0,3,1.0
782309,anger,0,3,1.0
646516,anger,0,3,1.0
672687,anger,0,3,1.0
672689,anger,0,3,1.0
4250826,anger,0,3,1.0
47966869,anger,0,3,1.0
3958711,anger,0,3,1.0
180647,anger,0,2,1.0
5980662,anger,0,3,1.0
43267677,anger,0,3,1.0
49199932,anger,0,3,1.0
1706699,anger,0,3,1.0
26388819,anger,0,2,1.0
15428115,anger,0,3,1.0
1770121,anger,0,3,1.0
15165924,anger,0,3,1.0
18799552,anger,0,3,1.0
473429,anger,0,3,1.0
44215985,anger,0,3,1.0
120712,anger,0,3,1.0
23092123,anger,0,3,1.0
474912,anger,0,3,1.0
21883704,anger,0,3,1.0
648934,anger,0,3,1.0
23990828,anger,0,3,1.0
24014835,anger,0,3,1.0
24014837,anger,0,3,1.0
42424251,anger,0,3,1.0
42424252,anger,0,3,1.0
21200947,anger,0,2,1.0
42474556,anger,0,3,1.0
20528983,anger,0,3,1.0
41598,anger,0,3,1.0
34637,anger,0,3,1.0
43413021,anger,0,3,1.0
19781922,anger,0,3,1.0
43693141,anger,0,3,1.0
2196512,anger,0,3,1.0
19290093,anger,0,3,1.0
2717067,anger,0,3,1.0
21168,anger,0,3,1.0
135075,anger,0,3,1.0
852427,anger,0,3,1.0
24417,anger,0,3,1.0
103844,anger,0,3,1.0
20770397,anger,0,3,1.0
54095391,anger,0,3,1.0
10063110,anger,0,3,1.0
61553603,anger,0,3,1.0
54529527,anger,0,3,1.0
67140768,anger,0,3,1.0
61127784,anger,0,3,1.0
72758367,anger,0,3,1.0
37342134,anger,0,3,1.0
71767593,anger,0,3,1.0
43127,anger,0,3,1.0
3891041,anger,0,3,1.0
29405008,anger,0,3,1.0
745622,anger,0,3,1.0
782323,anger,0,3,1.0
24419,anger,0,3,1.0
63887312,anger,0,3,1.0
628262,anger,0,3,1.0
677907,anger,0,3,1.0
170212,anger,0,3,1.0
170105,anger,0,3,1.0
35002660,anger,0,2,1.0
79143846,anger,0,3,1.0
64079336,anger,0,3,1.0
24134843,anger,0,3,1.0
418016,anger,0,3,1.0
51422266,anger,0,3,1.0
62718503,anger,0,3,1.0
62718502,anger,0,3,1.0
9962689,anger,0,3,1.0
77401315,anger,0,3,1.0
201770,anger,0,3,1.0
53499435,anger,0,3,1.0
52097811,anger,0,3,1.0
3616402,anger,1,2,0.6666666666666666
33220504,anger,1,2,0.6666666666666666
783719,anger,1,2,0.6666666666666666
32440623,anger,1,2,0.6666666666666666
471935,anger,1,2,0.6666666666666666
33226446,anger,1,2,0.6666666666666666
41594,anger,1,2,0.6666666666666666
34019293,anger,1,2,0.6666666666666666
38228410,anger,1,2,0.6666666666666666
3958703,anger,1,2,0.6666666666666666
198014,anger,1,2,0.6666666666666666
40053576,anger,1,2,0.6666666666666666
34843876,anger,1,2,0.6666666666666666
37232253,anger,1,2,0.6666666666666666
296491,anger,1,2,0.6666666666666666
403070,anger,1,2,0.6666666666666666
39763801,anger,1,2,0.6666666666666666
3958712,anger,1,2,0.6666666666666666
44940018,anger,1,2,0.6666666666666666
15752950,anger,1,2,0.6666666666666666
96212,anger,1,2,0.6666666666666666
2180614,anger,1,2,0.6666666666666666
2180617,anger,1,2,0.6666666666666666
2180621,anger,1,2,0.6666666666666666
50137631,anger,1,2,0.6666666666666666
6686786,anger,1,2,0.6666666666666666
5406773,anger,1,2,0.6666666666666666
51935589,anger,1,2,0.6666666666666666
53721535,anger,1,2,0.6666666666666666
699766,anger,1,2,0.6666666666666666
709863,anger,1,2,0.6666666666666666
7631682,anger,1,2,0.6666666666666666
55460624,anger,1,2,0.6666666666666666
41709049,anger,1,2,0.6666666666666666
54508657,anger,1,2,0.6666666666666666
55542019,anger,1,2,0.6666666666666666
59801530,anger,1,2,0.6666666666666666
61025499,anger,1,2,0.6666666666666666
2180613,anger,1,2,0.6666666666666666
628274,anger,1,2,0.6666666666666666
38592223,anger,1,2,0.6666666666666666
628139,anger,1,2,0.6666666666666666
40649497,anger,1,2,0.6666666666666666
41468696,anger,1,2,0.6666666666666666
41690464,anger,1,2,0.6666666666666666
53404,anger,1,2,0.6666666666666666
803618,anger,1,2,0.6666666666666666
4196922,anger,1,2,0.6666666666666666
42740072,anger,1,2,0.6666666666666666
5345657,anger,1,2,0.6666666666666666
5345670,anger,1,2,0.6666666666666666
48951,anger,1,2,0.6666666666666666
44793301,anger,1,2,0.6666666666666666
39171206,anger,1,2,0.6666666666666666
43593895,anger,1,2,0.6666666666666666
37610007,anger,1,2,0.6666666666666666
37362442,anger,1,2,0.6666666666666666
46567593,anger,1,2,0.6666666666666666
5980705,anger,1,2,0.6666666666666666
656702,anger,1,2,0.6666666666666666
61145291,anger,1,2,0.6666666666666666
62973372,anger,1,2,0.6666666666666666
170106,anger,1,2,0.6666666666666666
25293600,anger,1,2,0.6666666666666666
78305157,anger,1,2,0.6666666666666666
53406,anger,1,2,0.6666666666666666
289675,anger,1,2,0.6666666666666666
6572292,anger,1,2,0.6666666666666666
12065508,anger,1,2,0.6666666666666666
14666791,anger,1,2,0.6666666666666666
23339777,anger,1,2,0.6666666666666666
15428116,anger,1,2,0.6666666666666666
14442663,anger,1,2,0.6666666666666666
17193891,anger,1,2,0.6666666666666666
21883706,anger,1,2,0.6666666666666666
21709897,anger,1,2,0.6666666666666666
53506685,anger,1,2,0.6666666666666666
91321,anger,1,2,0.6666666666666666
373360,anger,1,2,0.6666666666666666
21659134,anger,1,2,0.6666666666666666
21520102,anger,1,2,0.6666666666666666
16159684,anger,1,2,0.6666666666666666
630067,anger,1,2,0.6666666666666666
17784762,anger,1,2,0.6666666666666666
17940744,anger,1,2,0.6666666666666666
59671,anger,1,2,0.6666666666666666
328683,anger,1,2,0.6666666666666666
2154346,anger,1,2,0.6666666666666666
68361728,anger,1,2,0.6666666666666666
73349,anger,1,2,0.6666666666666666
28693690,anger,1,2,0.6666666666666666
1171875,anger,1,2,0.6666666666666666
32440405,anger,1,2,0.6666666666666666
27032843,anger,1,2,0.6666666666666666
329389,anger,1,2,0.6666666666666666
96089,anger,1,2,0.6666666666666666
10084802,anger,1,2,0.6666666666666666
373221,anger,1,2,0.6666666666666666
2828572,anger,1,2,0.6666666666666666
9962693,anger,1,2,0.6666666666666666
329394,anger,1,2,0.6666666666666666
52094465,anger,1,2,0.6666666666666666
18267196,anger,1,2,0.6666666666666666
53240896,anger,1,1,0.5
64267007,anger,1,1,0.5
59341183,anger,1,1,0.5
66417257,anger,2,1,0.3333333333333333
10819061,anger,2,1,0.3333333333333333
37384,anger,2,1,0.3333333333333333
179462,anger,2,1,0.3333333333333333
53721538,anger,2,1,0.3333333333333333
17311406,anger,2,1,0.3333333333333333
10246905,anger,2,1,0.3333333333333333
26790968,anger,2,1,0.3333333333333333
44939781,anger,2,1,0.3333333333333333
42197229,anger,2,1,0.3333333333333333
44705148,anger,2,1,0.3333333333333333
44573085,anger,2,1,0.3333333333333333
835551,anger,2,1,0.3333333333333333
17189570,anger,2,1,0.3333333333333333
39530666,anger,2,1,0.3333333333333333
70777763,anger,2,1,0.3333333333333333
54014020,anger,2,1,0.3333333333333333
662359,anger,2,1,0.3333333333333333
73863229,anger,2,1,0.3333333333333333
5406782,anger,2,1,0.3333333333333333
15806537,anger,2,1,0.3333333333333333
70325,anger,2,1,0.3333333333333333
637095,anger,2,1,0.3333333333333333
14490443,anger,2,1,0.3333333333333333
5344331,anger,2,1,0.3333333333333333
2180615,anger,2,1,0.3333333333333333
15165928,anger,2,1,0.3333333333333333
628970,anger,2,1,0.3333333333333333
43132126,anger,2,1,0.3333333333333333
49187293,anger,2,1,0.3333333333333333
15676202,anger,2,1,0.3333333333333333
180627,anger,2,1,0.3333333333333333
53607481,anger,2,1,0.3333333333333333
50679565,anger,2,1,0.3333333333333333
32680805,anger,2,1,0.3333333333333333
44939788,anger,2,1,0.3333333333333333
29210320,anger,2,1,0.3333333333333333
33349919,anger,2,1,0.3333333333333333
4194375,anger,2,1,0.3333333333333333
40039514,anger,2,1,0.3333333333333333
39850059,anger,2,1,0.3333333333333333
24166349,anger,2,1,0.3333333333333333
474914,anger,2,1,0.3333333333333333
473288,anger,2,1,0.3333333333333333
89943,anger,2,1,0.3333333333333333
24014838,anger,2,1,0.3333333333333333
198011,anger,2,1,0.3333333333333333
3870408,anger,2,1,0.3333333333333333
32943005,anger,2,1,0.3333333333333333
2758009,anger,2,1,0.3333333333333333
471944,anger,2,1,0.3333333333333333
328672,anger,2,1,0.3333333333333333
27236726,anger,2,1,0.3333333333333333
673821,anger,2,1,0.3333333333333333
36342200,anger,2,1,0.3333333333333333
36830383,anger,2,1,0.3333333333333333
21825964,anger,2,1,0.3333333333333333
19641303,anger,2,1,0.3333333333333333
18860,anger,2,1,0.3333333333333333
23277472,anger,2,1,0.3333333333333333
21825962,anger,2,1,0.3333333333333333
18796904,anger,2,1,0.3333333333333333
391973,anger,2,1,0.3333333333333333
38816585,anger,2,1,0.3333333333333333
2328469,anger,2,1,0.3333333333333333
178529,anger,2,1,0.3333333333333333
5345655,anger,2,1,0.3333333333333333
391968,anger,2,1,0.3333333333333333
21709901,anger,2,1,0.3333333333333333
21816941,anger,2,1,0.3333333333333333
41614844,anger,2,1,0.3333333333333333
31467809,anger,2,1,0.3333333333333333
41324687,anger,2,1,0.3333333333333333
41284287,anger,2,1,0.3333333333333333
89947,anger,2,1,0.3333333333333333
38413440,anger,2,1,0.3333333333333333
23127658,anger,2,1,0.3333333333333333
20544207,anger,2,1,0.3333333333333333
1178,anger,3,0,0.0
100341,anger,3,0,0.0
66315972,anger,3,0,0.0
307826,anger,3,0,0.0
100345,anger,3,0,0.0
61620052,anger,3,0,0.0
57404967,anger,3,0,0.0
59673,anger,3,0,0.0
29221726,anger,3,0,0.0
772838,anger,3,0,0.0
60462711,anger,3,0,0.0
1020189,anger,3,0,0.0
58637407,anger,3,0,0.0
58880505,anger,2,0,0.0
62011605,anger,3,0,0.0
58978192,anger,3,0,0.0
62431979,anger,2,0,0.0
33781549,anger,3,0,0.0
35441819,anger,3,0,0.0
4427340,anger,3,0,0.0
672684,anger,3,0,0.0
1706702,anger,3,0,0.0
49199931,anger,2,0,0.0
637971,anger,3,0,0.0
16646798,anger,3,0,0.0
41242810,anger,3,0,0.0
10186570,anger,3,0,0.0
42153574,anger,3,0,0.0
23247602,anger,3,0,0.0
42549779,anger,3,0,0.0
19881825,anger,3,0,0.0
547688,anger,3,0,0.0
19481960,anger,3,0,0.0
768306,anger,3,0,0.0
44769489,anger,3,0,0.0
630168,anger,3,0,0.0
473280,anger,3,0,0.0
391705,anger,3,0,0.0
2171814,anger,2,0,0.0
59412705,anger,3,0,0.0
681342,anger,3,0,0.0
648937,anger,3,0,0.0
673823,anger,3,0,0.0
52014410,anger,3,0,0.0
805089,anger,3,0,0.0
43321428,anger,2,0,0.0
50132659,anger,2,0,0.0
50880661,anger,2,0,0.0
50859403,anger,3,0,0.0
50859387,anger,3,0,0.0
50717263,anger,3,0,0.0
473458,anger,3,0,0.0
1489993,anger,3,0,0.0
474890,anger,3,0,0.0
63419997,wary,0,3,1.0
32570527,wary,0,3,1.0
471933,wary,0,3,1.0
37730838,wary,0,3,1.0
36998490,wary,0,3,1.0
36713839,wary,0,3,1.0
35881703,wary,0,3,1.0
35406897,wary,0,3,1.0
