track_id,keywords,weights
44939788,war;creator;simulations algorithms;creator reload crash;cog;slave,1.0;0.7639328837394714;0.6511645317077637;0.9209772348403931;0.48815545439720154;0.5004810690879822
25598,human behaviour;map;sudden turn;logic;exchange;human emotions;compass,1.0;0.2031530737876892;0.184932142496109;0.22754426300525665;0.05150686576962471;0.6739018559455872;0.18946698307991028
646204,wonderwall today;way;anybody;lights;wonderwall;many things;roads;one;heart;word,1.0;0.9445569515228271;0.9007118344306946;0.7755526304244995;0.9179401993751526;0.8149965405464172;0.8188582062721252;0.572194516658783;0.5151551961898804;0.3503529727458954
391973,goodbye;good sign;way ticket;goodbye next time;goodbye 'cause;anything;foot;case;gas;wheel,1.0;0.3442245125770569;0.266499400138855;0.8906846046447754;0.852613627910614;0.1877666860818863;0.17399170994758606;0.016265716403722763;0.11078553646802902;0.14368273317813873
34422550,love;day;window;hand;story;name;long time;yesterday;words;touch,1.0;0.7874830365180969;0.5042141079902649;0.40501320362091064;0.4842023551464081;0.4114387333393097;0.43445274233818054;0.44168969988822937;0.4679367244243622;0.4620382487773895
2657635,dollar pistol;children;drop dead suit dutch pink;bird;fire;house;cuban jail bloody fingers;bottle;hong kong bed stazybo horn;downtown train,1.0;0.8713950514793396;0.9518559575080872;0.8514611124992371;0.8105446100234985;0.9329854249954224;0.7678489685058594;0.7401289343833923;0.7332408428192139;0.6815782785415649
378874,althea;child;little sympathy;things;truth;love;limb;bachelor;bed;recklessness,1.0;0.7417100667953491;0.7216821908950806;0.6778479814529419;0.7250618934631348;0.7740365862846375;0.5505449175834656;0.6413516998291016;0.5511266589164734;0.6517693996429443
61145291,good feelin;cloud;yeah;shake;pedal;whole world chasin;tip;comin;town;startin,1.0;0.2717072069644928;0.3577541410923004;0.20963603258132935;0.20997852087020874;0.26105064153671265;0.16255082190036774;0.5825998187065125;0.19947874546051025;0.39429959654808044
36550740,white noise frequencies;good kid always;way;teachers;curse;world;whole place;anything;words;fire,1.0;0.9278842210769653;0.9020785093307495;0.5858968496322632;0.769989013671875;0.5640592575073242;0.6564054489135742;0.5149524807929993;0.758700966835022;0.36089032888412476
55542019,warning;characters,0.9999999403953552;0.8996409177780151
25130409,tonight;silence;things;tonight ahh;life;mind,1.0;0.5718267560005188;0.4786430597305298;0.9502074122428894;0.3270684480667114;0.489687442779541
662359,life;grand;fun;booze;jazz;mess;great;joy;nowadays;harry,1.0;0.798089325428009;0.9754147529602051;0.7684102654457092;0.5950508713722229;0.6798512935638428;0.8607789278030396;0.7692927718162537;0.27266064286231995;0.36283862590789795
27236726,nah nah;own dough boss;hoe;display;yves saint laurent;way;ahh;shopping;somebody;other boys,1.0;0.7749664783477783;0.5367900133132935;0.30510327219963074;0.4325466752052307;0.6365642547607422;0.6339814066886902;0.32205554842948914;0.4447422921657562;0.4208306670188904
37948056,home someone;home look;sickness nothing;dreams;shoulders someone;place;home crowded streets;pace somebody;feet;ho-o-o-o-me home,1.0;0.7407645583152771;0.45300137996673584;0.38360267877578735;0.6591081023216248;0.37023693323135376;0.6104738712310791;0.477260023355484;0.23015810549259186;0.821631133556366
62982225,empty thoughts;heart;shit;everyone;joke;wine glasses;sadness mom;photos;way;avatar,1.0;0.7818449139595032;0.7297794222831726;0.5155922174453735;0.6090879440307617;0.4990736246109009;0.7071817517280579;0.4580262005329132;0.39484262466430664;0.3753663897514343
34475554,breathe breathe breathe breathe breathe;light;pages;angels;other side;wild eyes;echoes;skylines;candle;eyes,1.0;0.16191115975379944;0.12646126747131348;0.13591702282428741;0.08498910814523697;0.3277060389518738;0.15893030166625977;0.09431079030036926;0.2570190131664276;0.401442289352417
214831,soundtrack;life;round;fine line;mind;feeling;lie;everything;times;demons,1.0;0.8325748443603516;0.5901034474372864;0.594315767288208;0.9134460091590881;0.6220824718475342;0.46035152673721313;0.6085184812545776;0.45534747838974;0.4302622973918915
473429,tired;way;someone;shame;ground;dead star;exception;earth wasting;everything,1.0;0.7826820015907288;0.4356999695301056;0.362343966960907;0.30776891112327576;0.4860558807849884;0.3371824324131012;0.495007187128067;0.6154331564903259
3616434,baby;time;love;end;bitches;eyes;white shirt;big dreams;work;room,1.0;0.8004204630851746;0.8510610461235046;0.8136495351791382;0.46361270546913147;0.4647965133190155;0.4585513770580292;0.5540779829025269;0.44836655259132385;0.47066229581832886
649080,pretty woman;yeah yeah yeah pretty woman;way pretty woman;street pretty woman;while pretty woman;tomorrow night;baby;mercy;home;kind,1.0;0.6679578423500061;0.9279527068138123;0.846766471862793;0.893196165561676;0.21416787803173065;0.2736417353153229;0.12343118339776993;0.062276601791381836;0.22996309399604797
74674,everyone;sleep;old horse;round everyone;wheels;time;sheep,1.0;0.719112753868103;0.48934483528137207;0.9150259494781494;0.45730626583099365;0.2609252631664276;0.4082241654396057
403131,new divide;sight;reason;floods;voice;truth;black skies;memory;hole;mistake,1.0;0.47514623403549194;0.7301084995269775;0.6374703645706177;0.6479793190956116;0.7327094078063965;0.5912967324256897;0.6479395627975464;0.5332106351852417;0.610688328742981
583725,gettin;hand;everybody;stand;last relapse album;weather;same road;wringer;way;demons,1.0;0.787915825843811;0.7787019610404968;0.7524811029434204;0.7880626320838928;0.5810588002204895;0.6373248100280762;0.7350500226020813;0.6798521280288696;0.5202398896217346
47217654,little care;lot;romance;circumstance care;someone;care;crazy feeling;day;chance;darling,0.9999999403953552;0.6560627222061157;0.24348239600658417;0.7463468313217163;0.24494314193725586;0.8022169470787048;0.38040855526924133;0.22583897411823273;0.34228697419166565;0.2423548698425293
31850232,skin;little fool;spite;warning voice;heart;repeats;mentality;ear;night;affair,1.0;0.6092028617858887;0.5353536605834961;0.5969166159629822;0.6285831928253174;0.45317143201828003;0.4882380962371826;0.711789608001709;0.4055507779121399;0.3613748848438263
4450640,big jet plane gon;hey;ride;crazy gon;arms gon;harm gon;gon;big jet plane;daisies;hey gon,1.0;0.4909232556819916;0.4133390784263611;0.7336788773536682;0.6877205967903137;0.6644752025604248;0.744818389415741;0.710075855255127;0.16369369626045227;0.8399918079376221
3724874,god;half-empty words;death leprosy;stones;right cheek;thirst;hysterics;souls;happiness;mine people,1.0;0.6859901547431946;0.6673903465270996;0.6272884607315063;0.5463865399360657;0.6053200364112854;0.6937190294265747;0.6873931288719177;0.6381453275680542;0.5614756941795349
17387322,gunshot;heart;honey;head;shot;siren;longing;bad gunshot;harbor;one,1.0;0.6425191164016724;0.3758925199508667;0.48491111397743225;0.6525614857673645;0.36597543954849243;0.5866971015930176;0.9632142186164856;0.2256370633840561;0.20046652853488922
326471,circle;boys;voice;choice;fears;everything;storm;floor;noise;'cause,1.0;0.30767887830734253;0.4535215497016907;0.39510783553123474;0.34078070521354675;0.3220194876194;0.3478923439979553;0.2739678621292114;0.3986579477787018;0.2045539915561676
657725,smile;wistful little star;shadow;love;teardrop;lips;spring;joy;dreams;eyes,1.0;0.9466938972473145;0.6871376037597656;0.6220462918281555;0.6285216212272644;0.7687408328056335;0.5254900455474854;0.6355022192001343;0.5920976400375366;0.6961872577667236
45539410,side;youthful fears;eyes;nothing conversation;cruel intentions;grass;nice man;way romance;thighs;whole time,1.0;0.510728120803833;0.7803663015365601;0.6543073058128357;0.6510536074638367;0.5339670181274414;0.6719801425933838;0.7208531498908997;0.6803311705589294;0.5143731832504272
1998535,shit patricia young money militia;luda bitch;sequins niggas;deadbolt mind;eight-foot bunch excuse;father time;sorta kinda woman;fuck segregation fuck;start weezy;nigga,1.0;0.9855443239212036;0.9395652413368225;0.6377107501029968;0.7101277112960815;0.7186443209648132;0.8411064147949219;0.7793004512786865;0.6632856726646423;0.9176579713821411
23247602,touch;remorse;eyes;nothing;soul;prayers;skin;babe;drones;lips,1.0;0.5492492914199829;0.7588402628898621;0.5458152294158936;0.7056825160980225;0.5618630647659302;0.8077483177185059;0.33192047476768494;0.35081416368484497;0.7674539089202881
38338900,babe;blood;sucker;way;hit;veins;morphine;head;something;nicotine,1.0;0.7761235237121582;0.9868121147155762;0.6729355454444885;0.8389670252799988;0.911015510559082;0.8231751918792725;0.5328909754753113;0.46999871730804443;0.5725573301315308
73863229,lil;waist;real hot girl;big titties;yeah;shit;barbecue;bitches;megan;rule number,1.0;0.8560423254966736;0.6746763586997986;0.7600829005241394;0.7818635702133179;0.7350283861160278;0.48279038071632385;0.6213692426681519;0.4067082107067108;0.4090622067451477
721894,breathe;way;muddy minutes;void;muscle;ache;pull;everything;bones;fight,1.0;0.8151645660400391;0.7391718029975891;0.6090618968009949;0.6378135085105896;0.7003765106201172;0.715133547782898;0.6096662282943726;0.5712470412254333;0.5472413301467896
129076,something;love;n'to think;thing;memories;chance tonight;everything;hand;kids;nothing,1.0;0.7425956726074219;0.6995331048965454;0.8833614587783813;0.5823175311088562;0.7172765731811523;0.860693633556366;0.47539252042770386;0.5351141095161438;0.7864599823951721
582162,baby;party;love enrique iglesias;way;miami boy;fiesta;white house lawn tiger woods;floor baby;girlfriend;screamin,1.0;0.449574738740921;0.4041949212551117;0.4770708978176117;0.5108956098556519;0.40275901556015015;0.4399789273738861;0.9709890484809875;0.4832324981689453;0.2916472852230072
215079,rain;love;window pane;pain;sun;like rain rain;real rain;like rain;sound;mountain,1.0;0.7469510436058044;0.45717373490333557;0.42162588238716125;0.416299432516098;0.98253333568573;0.8520269393920898;0.9026933312416077;0.2754615843296051;0.2185591459274292
3692251,plane chorus;memory;metropolitan bustle;last episode;love;glasses;night stars;holiday;elas;second wing,1.0;0.9194275736808777;0.9775824546813965;0.9424117803573608;0.8550940155982971;0.7127479910850525;0.8851280808448792;0.8151265978813171;0.6184700727462769;0.7036792635917664
30966641,airwaves;roll music alive mr. programmer;rock;right let;world;baby;night;hammer;radio;guts,0.9999999403953552;0.5586469173431396;0.47528076171875;0.24020591378211975;0.23863115906715393;0.3428437113761902;0.2513701617717743;0.209158793091774;0.506512463092804;0.1704632043838501
26404397,boy;mountains wisdom;sin;fingers;fairy tale;world;crib;eyes;sleep;house,1.0;0.508646547794342;0.38250985741615295;0.49394944310188293;0.704323947429657;0.267524778842926;0.5907081365585327;0.5833473205566406;0.40456584095954895;0.34575149416923523
689064,heartache;moment;heavenly suffering;fragile souls;danger;lashes;start;dust;smile;moment baby,1.0;0.9450467228889465;0.6540558934211731;0.7543761730194092;0.4802834391593933;0.4101771414279938;0.4403833746910095;0.458770215511322;0.4486016035079956;0.9593595266342163
7728574,monster mash;graveyard smash;mash;flash;vampires feast;surprise;lab;sounds;band;borris,1.0;0.39252474904060364;0.8901472091674805;0.1455715447664261;0.3126299977302551;0.10107573121786118;0.247766375541687;0.14327508211135864;0.15194012224674225;0.0699329748749733
9911,tiny dancer;linen;headlights;busy day today;bad piano man;l.a. lady;blue jean baby;songs;sand;highway,0.9999999403953552;0.6201683878898621;0.5469818115234375;0.6442705988883972;0.5926024913787842;0.5244123935699463;0.5191628932952881;0.4233218729496002;0.3773432672023773;0.540972888469696
16298499,dance;little love;pain;night;wind;dancing;paris;turn;last dance;importance,0.9999999403953552;0.4320491850376129;0.3568498492240906;0.3589968979358673;0.26291951537132263;0.7780422568321228;0.210285484790802;0.2689723074436188;0.843646764755249;0.09693653881549835
2766210,pillory life;blue birds;numbers genocide;own enemy;audience;silence;last judgement;circular mantra;death;wwii tattooed,0.9999999403953552;0.8415313959121704;0.9849805235862732;0.7779794931411743;0.8136007189750671;0.9225875735282898;0.9162099957466125;0.8266171216964722;0.9236354827880859;0.8158382177352905
29692084,black raven;fatal wound;bush;production;thing;clean field;saber;bride;swash;south,1.0;0.19954359531402588;0.1519445925951004;0.26503312587738037;0.1971680074930191;0.15614794194698334;0.1884143203496933;0.26677238941192627;0.10022906959056854;0.1689871847629547
439253,true love;life true love true love;true love true love;love;free true love;dream;heart;woh;try;day,1.0;0.9636932611465454;1.0;0.8450242877006531;0.840279757976532;0.2682282328605652;0.18983083963394165;0.08805394917726517;0.10778232663869858;0.13298627734184265
807708,rhythm;slave;grandfather;action;blows fire burns;grace jones;a-ha live;chain gang song;time;men,1.0;0.8600585460662842;0.4505239725112915;0.3758052885532379;0.3879244029521942;0.3652697801589966;0.38873690366744995;0.5340750813484192;0.28416064381599426;0.2516973614692688
41619,sunshine bouquet;bright days;truth;sweet complete desire;gleam;grace;yesterday;smile;pain;nature,1.0;0.9929285645484924;0.5960797071456909;0.6317330002784729;0.7573778033256531;0.3718043863773346;0.5355020761489868;0.7035362124443054;0.43252816796302795;0.4374859631061554
493292,passion;heart fly;word loneliness;free condition;immensity;clean love;sun;dreams;angel;someone,1.0;0.6286875605583191;0.6859292387962341;0.4710598289966583;0.6548434495925903;0.7066349387168884;0.45805564522743225;0.592987060546875;0.4444829225540161;0.40873557329177856
18083397,diamonds dope;glory hallelujah;money;diamonds;power;call;lots;losses;today;way,1.0;0.6567347645759583;0.551346480846405;0.8960144519805908;0.48066166043281555;0.1733582466840744;0.21929271519184113;0.140837624669075;0.06372980773448944;0.18145841360092163
46155867,thing;broken bones;load;time;talk;sinner;world;street;skin;stroll,1.0;0.8640326261520386;0.6332772970199585;0.8856270909309387;0.6516342163085938;0.6856188774108887;0.5931044816970825;0.39346960186958313;0.6474878191947937;0.6221331357955933
3608964,huckleberry friend moon river;world;bend;lot;moon river;maker;same rainbow;wherever;style;round,1.0;0.590359091758728;0.4843895137310028;0.43613141775131226;0.9229674339294434;0.31896933913230896;0.4900229275226593;0.3422947824001312;0.3571683168411255;0.4304357171058655
25924217,way;many times;roads;ways;stays;times;road;transformation,1.0;0.7513050436973572;0.9499325752258301;0.9445925354957581;0.19501179456710815;0.7911583185195923;0.6892739534378052;0.2772581875324249
39484381,suicide;hate;someone;weep;heart;bein;love;everything,1.0;0.46250319480895996;0.8549554347991943;0.6346368193626404;0.42836177349090576;0.3227554261684418;0.5487414002418518;0.4508647620677948
24963507,july baby;execution line;rubber coat;way;god;everybody fries;life;man;vital veins;game,1.0;0.8753195405006409;0.8468828201293945;0.802233874797821;0.7172918915748596;0.8257073163986206;0.7285729050636292;0.7773600220680237;0.6567240953445435;0.6723585724830627
25200,strange brew;killin;inside;sea;kind;electric blue;trouble;scene;own mad mind;love,1.0;0.3074236810207367;0.2878677546977997;0.14650468528270721;0.2870335280895233;0.1991371065378189;0.25433191657066345;0.11403626203536987;0.3556769788265228;0.21506254374980927
330819,karma police;minute;mess;arrest;girl;detuned radio karma police;maths;party;hitler hairdo;phew,1.0;0.6664350628852844;0.5899746417999268;0.5121403336524963;0.35885047912597656;0.9948982000350952;0.28117138147354126;0.3287264406681061;0.43443766236305237;0.2795085310935974
15806537,mad world mad world;kind;good happy birthday happy birthday;circles;dreams;familiar faces;teacher;daily races;sorrow;world mad world,1.0;0.5500542521476746;0.4898407459259033;0.31372368335723877;0.39552271366119385;0.27377524971961975;0.21692928671836853;0.19431860744953156;0.31434568762779236;0.9594618082046509
74303961,merry little christmas;miles;troubles;yore faithful friends;heart;yuletide gay next year;fates;days happy golden days,1.0;0.33171895146369934;0.4684376120567322;0.5379309058189392;0.21428368985652924;0.5486898422241211;0.28955942392349243;0.5903274416923523
31047045,darling;way;bittersweet memories;happiness;life;joy;good-bye;step,1.0;0.8579685091972351;0.994421660900116;0.9249317049980164;0.6841482520103455;0.8058347105979919;0.7161093354225159;0.5609890222549438
20217148,neck;years slavy event;mind;salt;tile event;year;language;event;world;sevlu event,1.0;0.7251430749893188;0.4263898730278015;0.32802170515060425;0.5193217396736145;0.466712087392807;0.41510501503944397;0.6665197610855103;0.453378826379776;0.6665197610855103
49093684,moderation moderation moderation girl;love;love moderation moderation moderation moderation;moderation moderation moderation;moderation;nothing;god;tension;head;worth,1.0;0.34030666947364807;0.9905359745025635;0.9526523351669312;0.9526521563529968;0.24509675800800323;0.3100302815437317;0.1836271435022354;0.1606321483850479;0.11032644659280777
31411989,hey;false alarm false alarm;dark philosophy;powder nose;dollar;time;bathroom stalls;only type;diamonds;bout,1.0;0.4443177282810211;0.0999842956662178;0.11068432033061981;0.07961031794548035;0.0960075855255127;0.12274841219186783;-0.002408286090940237;0.07567369937896729;0.04387233033776283
46260131,oohoo tonight oohoo girl;home tonight;gona;crazy things;tonight tonight tonight tonight;tonight tonight;tonight;flame;hoo;body,0.9999999403953552;0.8703652620315552;0.24104216694831848;0.28155940771102905;0.9740476608276367;0.9740476608276367;0.9740476608276367;0.21980269253253937;0.15034402906894684;0.2071431279182434
2519722,footsteps;breathing;tricks;mind;one;empty streets;neck;choices;inner fright;distant voices,1.0;0.8993358612060547;0.9083224534988403;0.8735336661338806;0.5631271600723267;0.5598836541175842;0.7769339680671692;0.3536420166492462;0.583545982837677;0.5339087843894958
44133155,kiss;control;party;work;same old things;bang;nobody;feel;wall;head,1.0;0.019545698538422585;0.14670361578464508;0.14565208554267883;0.144175723195076;0.2032087743282318;0.1181107833981514;0.24261172115802765;0.06342111527919769;0.1612653285264969
57439774,lungs;anything;dreams;show;mind;neck;weakness;long time;kisses;distance,1.0;0.7241958379745483;0.7711751461029053;0.7259933948516846;0.9160680770874023;0.8724924921989441;0.6220230460166931;0.5273382663726807;0.6856593489646912;0.4773693382740021
803618,rights;swell;things;thought;word;soup;talk;fear;mouth nothing;let,1.0;0.3166385889053345;0.40272071957588196;0.3864273428916931;0.2937505543231964;0.18802477419376373;0.32623186707496643;0.4420067369937897;0.5229433178901672;0.1866748034954071
78094569,yeah;life oh-oh;head fake love;depression;dreamer;superstar;girl;lessons;fire la-dah-dee;blood diamonds,1.0;0.4927794635295868;0.5744655728340149;0.4838763177394867;0.49843844771385193;0.47657510638237;0.5578328371047974;0.3499477803707123;0.3901497423648834;0.42350777983665466
25007059,love prisoner;night;family life;kind;psalm;summer heat expensive car;mistress;tonight;promises;faults,1.0;0.8165752291679382;0.6266652345657349;0.6295092105865479;0.524965763092041;0.6871547698974609;0.714296817779541;0.7217692136764526;0.5496296882629395;0.4689600467681885
58723120,ride clean bitch;bunk bed;pimp n!gga breakin;wall dog;dump;shit;dirty h0e;nut;playa;toilet bowl,1.0;0.6758289337158203;0.8129596710205078;0.6388036608695984;0.5169957280158997;0.6527091860771179;0.5864654183387756;0.39832499623298645;0.46273598074913025;0.6610537767410278
2323603,dream;god;heart;way;freedom;bullets;passion;starts;spirit;solid ground,1.0;0.7337145805358887;0.4524179697036743;0.40997448563575745;0.506974995136261;0.33384913206100464;0.5848705768585205;0.2705886662006378;0.6169066429138184;0.39335522055625916
1695558,hungry crowd;beautiful life;pasya toothless words regiment;friends;fear;universe yesterday;hard drives;soul;fate;channel,0.9999999403953552;0.7244755625724792;0.9153928756713867;0.8416967988014221;0.6754747033119202;0.7444607019424438;0.6346684098243713;0.708541214466095;0.6717032194137573;0.49953240156173706
23990828,drones;cia babe;wheel hellfire;side;world;remote control;killing field;brutalise drones;deceit;pawn,0.9999999403953552;0.6472077965736389;0.4314272403717041;0.3937060534954071;0.3180452287197113;0.38990432024002075;0.35873132944107056;0.99338698387146;0.41037479043006897;0.30355745553970337
6845847,double feature dr.;picture show;forbidden planet oh-oh;science fiction;janet scott;late night;creature;silver underwear claude raines;king kong;dana andrews,0.9999999403953552;0.9480681419372559;0.7103337049484253;0.6650493144989014;0.6533377170562744;0.7713786959648132;0.6866803765296936;0.7089377045631409;0.44313666224479675;0.5571385622024536
6687689,fire;name;'cause;rain;eyes;hands;last time;something;side;heart,1.0;0.9325389266014099;0.788654088973999;0.8771753311157227;0.6861973404884338;0.8410241603851318;0.8091281056404114;0.6200007200241089;0.6067572832107544;0.5732305645942688
3747501,angels;quiet emptiness;ice;thread;many moon;stars;separation;sky light;wall;transparent eyes,1.0;0.7677510976791382;0.5093657970428467;0.5344292521476746;0.5155103206634521;0.5364835858345032;0.5354505181312561;0.7377923130989075;0.5419611930847168;0.6176424026489258
2162156,baby;valley;live way;darlin;day;wind;matter;goal;ooh baby;cause baby,1.0;0.7105631828308105;0.544553816318512;0.6352046132087708;0.5133000016212463;0.3304639756679535;0.36755701899528503;0.4024218022823334;0.9762628674507141;0.8938434720039368
3624717,days;bout;today 'cause;many dark nights;new year;sunshine;day;eyes;morning everything;way,0.9999999403953552;0.699093759059906;0.5441697239875793;0.453682005405426;0.45750075578689575;0.33227866888046265;0.5997158288955688;0.34511756896972656;0.494165301322937;0.3503836989402771
9896281,tomorrow cause;body warmth;dust;moon;leaves;shoes;fishes;tomorrow;lines;nothing,1.0;0.43191108107566833;0.3935602009296417;0.3931868076324463;0.2954918146133423;0.30934277176856995;0.2590680718421936;0.9409916400909424;0.17831744253635406;0.23819532990455627
27373855,girl;anna;heart;breaks;thing girl;ring;life,1.0;0.8971051573753357;0.3318166434764862;0.28562045097351074;0.9184436202049255;0.3326980769634247;0.3523048460483551
2181583,life love;ooh;life ooh;everything;heart;love;ooh yeah;home;side;ooh ooh ooh,1.0;0.7342069745063782;0.958611249923706;0.3204040229320526;0.3162093758583069;0.8562751412391663;0.6509290337562561;0.11794357001781464;0.18611536920070648;0.7342069745063782
102611,song;yeah;movin;hands;party;u.s.a. feel;hometown tonight;crazy everybody;butterflies;kinda homesick,1.0;0.8144674897193909;0.9055439829826355;0.5513464212417603;0.5436183214187622;0.5890828371047974;0.6272577047348022;0.5962419509887695;0.3492760956287384;0.6586313843727112
41358404,ooh whoa;somebody;might;double time;life;babe;nobody;other guy;something;whoa,1.0;0.7794499397277832;0.603678822517395;0.3759699761867523;0.47360071539878845;0.41280636191368103;0.7056946158409119;0.4009687602519989;0.6335312128067017;0.7650549411773682
36529258,face nah watch nothing man;trouble;greens;mind;dead live;something plant;streets gwan;king selassie;time;knife,1.0;0.6926743984222412;0.5240603685379028;0.6741870641708374;0.4546529948711395;0.6317152976989746;0.6484787464141846;0.3699975609779358;0.5007544755935669;0.43874311447143555
9442698,strong ignore everybody;friends;dawn;world;hurdle fall;girl;starkness;years,1.0;0.7836187481880188;0.47433793544769287;0.2724393904209137;0.44031330943107605;0.5523118376731873;0.31388187408447266;0.1958920657634735
25455730,morning;love;eyes;crooked spin;wait;happy day;exception;world;girl;fool,1.0;0.5252394676208496;0.5171396732330322;0.3490093946456909;0.3727737069129944;0.632136881351471;0.38431039452552795;0.3340468108654022;0.5739762783050537;0.4425065815448761
329389,floor;bodies;nothing;floor skin;floor beaten;bone;end;hate;something;skin blood,1.0;0.9703930616378784;0.6413295269012451;0.8591486811637878;0.7746003866195679;0.15292760729789734;0.1843341588973999;0.09096518903970718;0.6130048036575317;0.29971787333488464
628274,rooster;safe bet;tall machine gun man;path;walkin;stinging sweat;pills;kids household pet army;god;buddy,1.0;0.31955602765083313;0.5106950402259827;0.21041664481163025;0.49321895837783813;0.30418768525123596;0.3728391230106354;0.5662267804145813;0.37837284803390503;0.3359522521495819
653188,love;door;broken heart;goodbye;nothing;strength;life;blame;moment;one,0.9999999403953552;0.585210919380188;0.8964546322822571;0.8172043561935425;0.6357985734939575;0.456360787153244;0.6341832876205444;0.31120753288269043;0.5924457311630249;0.1703609824180603
32492688,morning fog;door;wind;fate;autumn;house;sun;thunderstorm;back;strength pains,1.0;0.8977937698364258;0.989302396774292;0.7674368619918823;0.789152979850769;0.6899867653846741;0.6465802788734436;0.879706859588623;0.3973984718322754;0.5052137970924377
20634580,waterfalls bathe;rock right;baby;peak babe;deep end;hell yeah ride;love;pointless fixtures instagram pictures cause;way;skin,1.0;0.9510048031806946;0.9016568064689636;0.8743935227394104;0.8351027965545654;0.7355457544326782;0.7215216159820557;0.6271191835403442;0.5130355954170227;0.4968622624874115
21520102,shit fuck;bitch nigga hah;mothafuckin scream captain hahahaha;money;fucking final reprisal;dumb shit nigga;conqueror havin niggas;vicious psycho;day;god,1.0;0.8616859316825867;0.5972701907157898;0.5165942311286926;0.6282798647880554;0.9766908884048462;0.6118330955505371;0.5084770321846008;0.3582364618778229;0.3940582275390625
42737176,foolish people;heart games;shame;key 'cause;knees;day;love;nights;senses;entourage,1.0;0.7289704084396362;0.658223569393158;0.3765016496181488;0.5239642262458801;0.24996909499168396;0.5304006338119507;0.31789839267730713;0.44769060611724854;0.26093652844429016
5345657,imagination ooo;panic station;eyes;chaos;fire;soul;lives;wall wall;duration ooo;panic station ooo,1.0;0.7150965332984924;0.7206618189811707;0.6411600708961487;0.594180703163147;0.5618917942047119;0.5732942223548889;0.3628840148448944;0.6899383068084717;0.9920662641525269
37974953,git;mic drop;huh;dreamin;same damn clothes;brrr;outro;bout;bag;ooh,1.0;0.6879220008850098;0.4889250695705414;0.4986701011657715;0.4525899589061737;0.4242025911808014;0.49631643295288086;0.373009592294693;0.4235328733921051;0.6194606423377991
6346,wall;little communication;precious secrets;second guess wonder;game baby;long way;boyfriend;other guys;inside scoop;hearsay,1.0;0.7349686026573181;0.744533896446228;0.6535845994949341;0.6431964039802551;0.47044387459754944;0.44024690985679626;0.545397162437439;0.4691307544708252;0.41415396332740784
14601,long rides home;someone;blatant mistakes;record player;many times;favourite song;thriller;wall;time;station,0.9999999403953552;0.8333299160003662;0.6560595035552979;0.639822781085968;0.7595304846763611;0.5815650224685669;0.509307861328125;0.43176648020744324;0.717904269695282;0.461098313331604
36871531,moonlight drive;moon uh-huh let;little ride goin;tide;ocean side gon;climb;tight baby;hand;wet forests;evenin,1.0;0.86036217212677;0.8630407452583313;0.6692834496498108;0.6092982292175293;0.6486111879348755;0.4194178581237793;0.40966764092445374;0.3720852732658386;0.4297492206096649
632358,sky;sea;wish;tears;love;mountain;breath;heaven;doo;fantasy,1.0;0.7752717733383179;0.6013898253440857;0.5698126554489136;0.6570348143577576;0.7698909044265747;0.5654247999191284;0.6279556155204773;0.35015666484832764;0.46293914318084717
732402,beast loner;morning;long kiss;nothing;dreams;london rain;same beast;loner;point;sky,1.0;0.6503927111625671;0.6142860054969788;0.47811663150787354;0.5492658019065857;0.5424627065658569;0.7503176331520081;0.7367931008338928;0.3666578531265259;0.45759138464927673
42668664,little bit psycho;mind;cop gun kinda;night;neck;crazy kind;plate;poison;people;run,1.0;0.6661701798439026;0.5557443499565125;0.46350017189979553;0.18699729442596436;0.5241588354110718;0.24642717838287354;0.3364604115486145;0.2073780745267868;0.2674042880535126
855241,albino;mosquito;hey;dirty word;fun;libido;little group;lights;denial;guns,0.9999999403953552;0.9739387631416321;0.7896395921707153;0.8836669921875;0.6692630648612976;0.8974977135658264;0.6868273615837097;0.7569620013237;0.47079822421073914;0.5310105681419373
628857,damn cold night;everything;hand;somebody;life;sound;'cause nothing;anyone;one;place,0.9999999403953552;0.8534939289093018;0.8153461813926697;0.8871888518333435;0.5752387642860413;0.4040619730949402;0.7960041761398315;0.7695363759994507;0.27080729603767395;0.32395139336586
27777998,last strength;bedroom young;rainfall;baseball lover;perfect time;baby;joy;bedroom;trading;told,1.0;0.9768311977386475;0.9946479797363281;0.9114319086074829;0.8002728819847107;0.7546389102935791;0.9437916874885559;0.9397346377372742;0.3704690635204315;0.3528214991092682
10856,sunshine bouquet;bright days;truth;sweet complete desire;gleam;grace;yesterday;smile;pain;nature,1.0;0.9929285645484924;0.5960797071456909;0.6317330002784729;0.7573778033256531;0.3718043863773346;0.5355020761489868;0.7035362124443054;0.43252816796302795;0.4374859631061554
29714011,lights;baby;knees;doubts;heaven;room brushing;ego;heart;tone baby;kiss,1.0;0.9260087609291077;0.27103450894355774;0.35613757371902466;0.2669099271297455;0.27354392409324646;0.17776963114738464;0.2916795015335083;0.8036463260650635;0.3170056641101837
46467971,jealous guys;boy;song;twenties;eyes;shit;night;noise;mornin;line 'cause,1.0;0.90621018409729;0.7265318036079407;0.509880781173706;0.6439951062202454;0.5677312612533569;0.6303965449333191;0.4669263958930969;0.8380566239356995;0.7432966828346252
