ym_track_id,ym_album_id,track_title,artist_name,cover_url,ym_genre,year,emotions_maybe,audio_path,lyrics_path,cover_path,deezer_genres,artist_country,artist_sex,artist_year,emotions
33394560,4241568,Cloud 9,Jamiroquai,avatars.yandex.net/get-music-content/139444/934e4023.a.4241568-1/1000x1000,pop,2017.0,sweet,data/audios/33394560.mp3,,data/covers/33394560:1000x1000.jpg,Pop,,,,sweet
47119176,7152847,On It Maestro,Nightmares On Wax,avatars.yandex.net/get-music-content/114728/5e58e7fd.a.7152847-1/1000x1000,electronics,2018.0,sweet,data/audios/47119176.mp3,,data/covers/47119176:1000x1000.jpg,Electro,,,,sweet
2470088,245427,Summer Sun,Koop,avatars.yandex.net/get-music-content/95061/5b218c00.a.245427-8/1000x1000,conjazz,2010.0,sweet,data/audios/2470088.mp3,data/lyrics/2470088.txt,data/covers/2470088:1000x1000.jpg,Jazz,,,,sweet
923536,106225,White Knuckle Ride,Jamiroquai,avatars.yandex.net/get-music-content/42108/d2aad154.a.106225-1/1000x1000,pop,2010.0,sweet,data/audios/923536.mp3,data/lyrics/923536.txt,data/covers/923536:1000x1000.jpg,Pop,,,,sweet
7496074,789658,Superworld (Children's World Replay),Mo' Horizons,avatars.yandex.net/get-music-content/28589/d35638ec.a.789658-1/1000x1000,dance,2011.0,sweet,data/audios/7496074.mp3,,data/covers/7496074:1000x1000.jpg,Jazz,,,,sweet
4763021,6252502,Substream,Kyoto Jazz Massive,avatars.yandex.net/get-music-content/176019/e54456b1.a.6252502-1/1000x1000,dance,2001.0,sweet,data/audios/4763021.mp3,,data/covers/4763021:1000x1000.jpg,Electro|Dance|Disco,,,,sweet
45415172,6093936,Honeydew,Mr. Scruff,avatars.yandex.net/get-music-content/117546/22adccd1.a.6093936-1/1000x1000,electronics,2009.0,sweet,data/audios/45415172.mp3,,data/covers/45415172:1000x1000.jpg,Electro,,,,sweet
18155030,2012937,Jazz Carnival,Jazztronik,avatars.yandex.net/get-music-content/63210/e3f00ca0.a.2012937-1/1000x1000,latinfolk,2014.0,sweet,data/audios/18155030.mp3,,data/covers/18155030:1000x1000.jpg,Jazz,,,,sweet
649285,5500933,Cosmic Girl,Jamiroquai,avatars.yandex.net/get-music-content/149669/3f73c52e.a.5500933-1/1000x1000,pop,2006.0,sweet,data/audios/649285.mp3,data/lyrics/649285.txt,data/covers/649285:1000x1000.jpg,Pop,,,,sweet
63227045,10040855,Into the Unknown,AURORA,avatars.yandex.net/get-music-content/2114230/f4e4dca3.a.10040855-1/1000x1000,pop,2020.0,sweet,data/audios/63227045.mp3,,data/covers/63227045:1000x1000.jpg,Films/Games|Film Scores,,,,sweet
51618219,7214078,Wake Up,Bülow,avatars.yandex.net/get-music-content/113160/1ec127ad.a.7214078-1/1000x1000,pop,2019.0,sweet,data/audios/51618219.mp3,,data/covers/51618219:1000x1000.jpg,Pop,,,,sweet
51618283,7214078,Get Stüpid,Bülow,avatars.yandex.net/get-music-content/113160/1ec127ad.a.7214078-1/1000x1000,pop,2019.0,sweet,data/audios/51618283.mp3,data/lyrics/51618283.txt,data/covers/51618283:1000x1000.jpg,Pop,,,,sweet
51618212,7214078,Euphoria,Bülow,avatars.yandex.net/get-music-content/113160/1ec127ad.a.7214078-1/1000x1000,pop,2019.0,sweet,data/audios/51618212.mp3,,data/covers/51618212:1000x1000.jpg,Pop,,,,sweet
37784093,4798403,Lines,Bülow,avatars.yandex.net/get-music-content/28589/3a6d0b2b.a.4798403-1/1000x1000,pop,2017.0,sweet,data/audios/37784093.mp3,data/lyrics/37784093.txt,data/covers/37784093:1000x1000.jpg,Pop,,,,sweet
41547698,5449245,You & Jennifer,Bülow,avatars.yandex.net/get-music-content/114728/93121dff.a.5449245-1/1000x1000,pop,2018.0,sweet,data/audios/41547698.mp3,,data/covers/41547698:1000x1000.jpg,Pop,,,,sweet
29513000,3550565,Sick Love,Red Hot Chili Peppers,avatars.yandex.net/get-music-content/32236/f808f440.a.3550565-1/1000x1000,rock,2016.0,sweet,data/audios/29513000.mp3,data/lyrics/29513000.txt,data/covers/29513000:1000x1000.jpg,Alternative,,,,sweet
12469514,1355579,Serious,Tony O'Malley,avatars.yandex.net/get-music-content/32236/06f7148f.a.1355579-1/1000x1000,rnb,1997.0,serious,data/audios/12469514.mp3,data/lyrics/12469514.txt,data/covers/12469514:1000x1000.jpg,Pop|R&B,,,,serious
60386262,9323372,Solita,Kali Uchis,avatars.yandex.net/get-music-content/2266607/2e9c13ff.a.9323372-1/1000x1000,rnb,2019.0,serious,data/audios/60386262.mp3,data/lyrics/60386262.txt,data/covers/60386262:1000x1000.jpg,R&B,,,,serious|soulful
154807,14947,Alfie,Randy Crawford,avatars.yandex.net/get-music-content/49707/a341fc95.a.14947-1/1000x1000,pop,2001.0,serious,data/audios/154807.mp3,data/lyrics/154807.txt,data/covers/154807:1000x1000.jpg,Pop|International Pop,,,,serious|soulful
684218,72246,Dreadlock Holiday,Boney M.,avatars.yandex.net/get-music-content/49707/d27cd145.a.72246-1/1000x1000,disco,2008.0,serious,data/audios/684218.mp3,data/lyrics/684218.txt,data/covers/684218:1000x1000.jpg,Pop,,,,
687653,3442484,Sorry Seems To Be The Hardest Word,Kenny G,avatars.yandex.net/get-music-content/49876/0c6b3019.a.3442484-1/1000x1000,jazz,2016.0,serious,data/audios/687653.mp3,data/lyrics/687653.txt,data/covers/687653:1000x1000.jpg,Jazz,,,,
459373,6149535,Surrender To Me,Richard Marx,avatars.yandex.net/get-music-content/114728/834fb365.a.6149535-1/1000x1000,pop,1997.0,serious,data/audios/459373.mp3,data/lyrics/459373.txt,data/covers/459373:1000x1000.jpg,Pop,,,,
459371,6149535,Can't Lie To My Heart,Richard Marx,avatars.yandex.net/get-music-content/114728/834fb365.a.6149535-1/1000x1000,pop,1997.0,serious,data/audios/459371.mp3,data/lyrics/459371.txt,data/covers/459371:1000x1000.jpg,Pop,,,,
441444,45735,Touch Of Heaven,Richard Marx,avatars.yandex.net/get-music-content/42108/7b87bd67.a.45735-1/1000x1000,pop,1997.0,serious,data/audios/441444.mp3,data/lyrics/441444.txt,data/covers/441444:1000x1000.jpg,Pop,,,,
47640854,6480948,Eyes on Me,Richard Marx,avatars.yandex.net/get-music-content/117546/f8d6ba27.a.6480948-1/1000x1000,pop,2014.0,serious,data/audios/47640854.mp3,data/lyrics/47640854.txt,data/covers/47640854:1000x1000.jpg,Pop,,,,serious
52323460,7361029,This I Promise You,Richard Marx,avatars.yandex.net/get-music-content/139444/f61e4493.a.7361029-1/1000x1000,pop,2014.0,serious,data/audios/52323460.mp3,,data/covers/52323460:1000x1000.jpg,Pop,,,,
692396,78412,Snow on the Sahara,Anggun,avatars.yandex.net/get-music-content/33216/19a18ede.a.78412-1/1000x1000,pop,1998.0,serious,data/audios/692396.mp3,,data/covers/692396:1000x1000.jpg,Pop,,,,
20576485,2343929,Who Wants To Live Forever,Il Divo,avatars.yandex.net/get-music-content/32236/07576591.a.2343929-1/1000x1000,classical,2014.0,serious,data/audios/20576485.mp3,data/lyrics/20576485.txt,data/covers/20576485:1000x1000.jpg,Pop|International Pop|Rock,,,,serious|quiet
866685,98048,Breathing,Anggun,avatars.yandex.net/get-music-content/42108/6df0e3f9.a.98048-1/1000x1000,pop,2000.0,serious,data/audios/866685.mp3,data/lyrics/866685.txt,data/covers/866685:1000x1000.jpg,Pop,,,,
49211785,6739056,If You Go Away,EMIN,avatars.yandex.net/get-music-content/95061/3d79dad7.a.6739056-1/1000x1000,rusestrada,2016.0,serious,data/audios/49211785.mp3,,data/covers/49211785:1000x1000.jpg,Pop,,,,
698290,76723,Averti Qui,Anna Tatangelo,avatars.yandex.net/get-music-content/63210/8a6e6d55.a.76723-1/1000x1000,pop,2007.0,serious,data/audios/698290.mp3,data/lyrics/698290.txt,data/covers/698290:1000x1000.jpg,Pop,,,,
58265070,8822890,Stranger,Becky Hill,avatars.yandex.net/get-music-content/2373979/b73f824e.a.8822890-1/1000x1000,pop,2019.0,serious,data/audios/58265070.mp3,,data/covers/58265070:1000x1000.jpg,Pop,,,,serious|passionate
672410,7326441,Because You Loved Me,Céline Dion,avatars.yandex.net/get-music-content/97284/d6213729.a.7326441-1/1000x1000,pop,2019.0,serious,data/audios/672410.mp3,data/lyrics/672410.txt,data/covers/672410:1000x1000.jpg,Pop|International Pop|Rock,,,,
36848603,4648962,Beautiful,Triangle Sun,avatars.yandex.net/get-music-content/114728/304572b3.a.4648962-1/1000x1000,local-indie,2008.0,serious,data/audios/36848603.mp3,,data/covers/36848603:1000x1000.jpg,Pop,,,,
4974224,548261,When The Rains Comes Falling Down,Triangle Sun,avatars.yandex.net/get-music-content/49707/7d2651aa.a.548261-1/1000x1000,lounge,2009.0,serious,data/audios/4974224.mp3,,data/covers/4974224:1000x1000.jpg,Electro|Chill Out/Trip-Hop/Lounge,,,,
30997388,4276693,The Field,Isaac Nightingale,avatars.yandex.net/get-music-content/118603/3a956204.a.4276693-4/1000x1000,local-indie,2017.0,serious,data/audios/30997388.mp3,,data/covers/30997388:1000x1000.jpg,Pop,,,,
1638226,163972,Christmas In My Heart,Sarah Connor,avatars.yandex.net/get-music-content/175191/8edfa4f7.a.163972-3/1000x1000,pop,2006.0,serious,data/audios/1638226.mp3,data/lyrics/1638226.txt,data/covers/1638226:1000x1000.jpg,Pop,,,,
649262,73488,Music of My Heart,'N Sync,avatars.yandex.net/get-music-content/34131/a9c165f7.a.73488-1/1000x1000,pop,2005.0,serious,data/audios/649262.mp3,data/lyrics/649262.txt,data/covers/649262:1000x1000.jpg,Pop,,,,
39068013,5158502,Long As I Live,Toni Braxton,avatars.yandex.net/get-music-content/192707/49797077.a.5158502-1/1000x1000,pop,2018.0,serious,data/audios/39068013.mp3,data/lyrics/39068013.txt,data/covers/39068013:1000x1000.jpg,R&B,,,,
16175976,1764884,The D Word,Toni Braxton,avatars.yandex.net/get-music-content/3334966/949a1490.a.1764884-3/1000x1000,rnb,2014.0,serious,data/audios/16175976.mp3,data/lyrics/16175976.txt,data/covers/16175976:1000x1000.jpg,R&B,,,,
9997258,1075087,Fairy Tale,Toni Braxton,avatars.yandex.net/get-music-content/49707/3d374243.a.1075087-1/1000x1000,pop,2013.0,serious,data/audios/9997258.mp3,data/lyrics/9997258.txt,data/covers/9997258:1000x1000.jpg,Pop|R&B,,,,
16175973,1764884,I Wish,Toni Braxton,avatars.yandex.net/get-music-content/3334966/949a1490.a.1764884-3/1000x1000,rnb,2014.0,serious,data/audios/16175973.mp3,data/lyrics/16175973.txt,data/covers/16175973:1000x1000.jpg,R&B,,,,
645451,71479,Every Time I Close My Eyes,Babyface,avatars.yandex.net/get-music-content/49876/751f45e2.a.71479-1/1000x1000,pop,2000.0,serious,data/audios/645451.mp3,data/lyrics/645451.txt,data/covers/645451:1000x1000.jpg,R&B,,,,
809225,2507561,Piece Of My Heart,Lionel Richie,avatars.yandex.net/get-music-content/63210/917283fc.a.2507561-1/1000x1000,rnb,2000.0,serious,data/audios/809225.mp3,data/lyrics/809225.txt,data/covers/809225:1000x1000.jpg,R&B,,,,
12029367,1304511,Mañana De Carnaval,Natalie Cole,avatars.yandex.net/get-music-content/38044/c5901594.a.1304511-1/1000x1000,foreignbard,2013.0,serious,data/audios/12029367.mp3,data/lyrics/12029367.txt,data/covers/12029367:1000x1000.jpg,Pop,,,,
655953,3442327,One More Time,Kenny G,avatars.yandex.net/get-music-content/49707/1ea3cda1.a.3442327-1/1000x1000,jazz,2016.0,serious,data/audios/655953.mp3,data/lyrics/655953.txt,data/covers/655953:1000x1000.jpg,Pop,,,,
39116886,5034795,In the Absence of Love,Tony O'Malley,avatars.yandex.net/get-music-content/149669/c8cfc6cd.a.5034795-1/1000x1000,funk,2018.0,serious,data/audios/39116886.mp3,,data/covers/39116886:1000x1000.jpg,Rap/Hip Hop|R&B|Soul & Funk,,,,
330826,3389007,Exit Music (For A Film),Radiohead,avatars.yandex.net/get-music-content/49707/478cf3f8.a.3389007-1/1000x1000,indie,1997.0,serious,data/audios/330826.mp3,,data/covers/330826:1000x1000.jpg,Alternative,,,,
21738307,2494413,Since I Told You It's Over,Stereophonics,avatars.yandex.net/get-music-content/32236/6e0f4d15.a.2494413-1/1000x1000,indie,2003.0,serious,data/audios/21738307.mp3,,data/covers/21738307:1000x1000.jpg,Pop,,,,
11790765,1277124,Sugar,Editors,avatars.yandex.net/get-music-content/33216/a86bc386.a.1277124-1/1000x1000,indie,2013.0,serious,data/audios/11790765.mp3,,data/covers/11790765:1000x1000.jpg,Alternative,,,,
51750169,7240116,Murmuration,GoGo Penguin,avatars.yandex.net/get-music-content/119639/eb3fc8f0.a.7240116-1/1000x1000,jazz,2014.0,serious,data/audios/51750169.mp3,,data/covers/51750169:1000x1000.jpg,Jazz,,,,
28259179,3377780,Hearts / Wires,Deftones,avatars.yandex.net/get-music-content/33216/79daa61f.a.3377780-2/1000x1000,alternative,2016.0,serious,data/audios/28259179.mp3,data/lyrics/28259179.txt,data/covers/28259179:1000x1000.jpg,Rock,,,,serious
258767,7723801,Playground Love,AIR,avatars.yandex.net/get-music-content/108289/ef9fc48a.a.7723801-1/1000x1000,films,2000.0,serious,data/audios/258767.mp3,data/lyrics/258767.txt,data/covers/258767:1000x1000.jpg,,,,,serious
71795459,12274823,Same Damn Luck,Nilüfer Yanya,avatars.yandex.net/get-music-content/3318009/153e594f.a.12274823-1/1000x1000,indie,2020.0,serious,data/audios/71795459.mp3,,data/covers/71795459:1000x1000.jpg,Alternative,,,,serious|quiet
27388139,3358846,The Passenger,Hunter As a Horse,avatars.yandex.net/get-music-content/28589/027208c1.a.3358846-1/1000x1000,alternative,2016.0,serious,data/audios/27388139.mp3,data/lyrics/27388139.txt,data/covers/27388139:1000x1000.jpg,Alternative,,,,serious|wary
36202729,4546707,This Isn't the Place,Nine Inch Nails,avatars.yandex.net/get-music-content/42108/34c52372.a.4546707-1/1000x1000,industrial,2017.0,serious,data/audios/36202729.mp3,data/lyrics/36202729.txt,data/covers/36202729:1000x1000.jpg,Alternative|Rock|Indie Rock/Rock pop,,,,serious|quiet
649393,2494413,I'm Alright (You Gotta Go There To Come Back),Stereophonics,avatars.yandex.net/get-music-content/32236/6e0f4d15.a.2494413-1/1000x1000,indie,2003.0,serious,data/audios/649393.mp3,,data/covers/649393:1000x1000.jpg,Pop,,,,serious
33630366,4553272,More,Jan Blomqvist,avatars.yandex.net/get-music-content/143117/86a025b5.a.4553272-1/1000x1000,dance,2016.0,serious,data/audios/33630366.mp3,,data/covers/33630366:1000x1000.jpg,Electro|Dance,,,,
794726,88629,Devil,Stereophonics,avatars.yandex.net/get-music-content/28589/99e7c7a5.a.88629-1/1000x1000,rock,2005.0,serious,data/audios/794726.mp3,data/lyrics/794726.txt,data/covers/794726:1000x1000.jpg,Pop,,,,serious
418355,9607202,Hearing Damage,Thom Yorke,avatars.yandex.net/get-music-content/2383988/1aca4b6a.a.9607202-1/1000x1000,alternative,2009.0,serious,data/audios/418355.mp3,data/lyrics/418355.txt,data/covers/418355:1000x1000.jpg,Alternative,,,,serious
42416780,5601775,The Space In Between,Jan Blomqvist,avatars.yandex.net/get-music-content/193823/fda0e765.a.5601775-1/1000x1000,dance,2018.0,serious,data/audios/42416780.mp3,,data/covers/42416780:1000x1000.jpg,Dance,,,,serious
47166562,6386011,Love Is the Message,Yussef Dayes,avatars.yandex.net/get-music-content/2383988/ed2b7df5.a.6386011-2/1000x1000,jazz,2018.0,serious,data/audios/47166562.mp3,,data/covers/47166562:1000x1000.jpg,Jazz,,,,serious
45911728,6174612,Therapy,Moderat,avatars.yandex.net/get-music-content/99892/788131f5.a.6174612-1/1000x1000,electronics,2013.0,serious,data/audios/45911728.mp3,,data/covers/45911728:1000x1000.jpg,Electro,,,,serious|quiet
21757124,2497796,Drowning,Stereophonics,avatars.yandex.net/get-music-content/34131/3195d1fa.a.2497796-1/1000x1000,rock,2007.0,serious,data/audios/21757124.mp3,data/lyrics/21757124.txt,data/covers/21757124:1000x1000.jpg,Rock,,,,serious|soulful
29044894,3487314,Identikit,Radiohead,avatars.yandex.net/get-music-content/63210/24fdb761.a.3487314-2/1000x1000,indie,2016.0,serious,data/audios/29044894.mp3,data/lyrics/29044894.txt,data/covers/29044894:1000x1000.jpg,Alternative,,,,
52768030,7456577,Empty Skies,HÆLOS,avatars.yandex.net/get-music-content/98892/50586cfb.a.7456577-2/1000x1000,electronics,2019.0,serious,data/audios/52768030.mp3,,data/covers/52768030:1000x1000.jpg,Electro,,,,
2180675,1089651,Army of Me,Björk,avatars.yandex.net/get-music-content/118603/f8c2745d.a.1089651-2/1000x1000,indie,1995.0,serious,data/audios/2180675.mp3,,data/covers/2180675:1000x1000.jpg,Alternative,,,,serious|wary
102840,9627,Mann Gegen Mann,Rammstein,avatars.yandex.net/get-music-content/118603/19f797e2.a.9627-3/1000x1000,industrial,2005.0,serious,data/audios/102840.mp3,data/lyrics/102840.txt,data/covers/102840:1000x1000.jpg,Metal,,,,serious
628765,69606,Nutshell,Alice In Chains,avatars.yandex.net/get-music-content/2433821/a1e6b8d8.a.69606-2/1000x1000,alternative,1994.0,serious,data/audios/628765.mp3,,data/covers/628765:1000x1000.jpg,Pop,,,,serious|soulful
44041472,5890166,Prophecy,The Jack Wood,avatars.yandex.net/get-music-content/103235/23a5253a.a.5890166-1/1000x1000,local-indie,2018.0,serious,data/audios/44041472.mp3,,data/covers/44041472:1000x1000.jpg,Alternative,,,,serious
64989223,10484809,Festival,Tom Misch,avatars.yandex.net/get-music-content/3071110/29f76562.a.10484809-1/1000x1000,soul,2020.0,serious,data/audios/64989223.mp3,,data/covers/64989223:1000x1000.jpg,Alternative,,,,
44041474,5890166,The Beast,The Jack Wood,avatars.yandex.net/get-music-content/103235/23a5253a.a.5890166-1/1000x1000,local-indie,2018.0,serious,data/audios/44041474.mp3,,data/covers/44041474:1000x1000.jpg,Alternative,,,,serious
6527877,705708,Doused,DIIV,avatars.yandex.net/get-music-content/49707/5b668354.a.705708-1/1000x1000,indie,2012.0,serious,data/audios/6527877.mp3,data/lyrics/6527877.txt,data/covers/6527877:1000x1000.jpg,Alternative|Rock,,,,
574996,4181557,Линия жизни,Сплин,avatars.yandex.net/get-music-content/114728/ce29e78f.a.4181557-1/1000x1000,rusrock,2001.0,serious,data/audios/574996.mp3,,data/covers/574996:1000x1000.jpg,Alternative|Rock|Indie Rock/Rock pop,,,,serious|nostalgic
788177,9172879,Mad About You,Sting,avatars.yandex.net/get-music-content/2399641/033ec230.a.9172879-1/1000x1000,pop,2011.0,serious,data/audios/788177.mp3,,data/covers/788177:1000x1000.jpg,Pop,,,,serious|comfortable
6024130,10525,Дыхание,Nautilus Pompilius,avatars.yandex.net/get-music-content/49707/c43a8e32.a.10525-2/1000x1000,rusrock,1995.0,serious,data/audios/6024130.mp3,,data/covers/6024130:1000x1000.jpg,Rock,,,,serious|inspirational
20634575,2356351,***Flawless,Beyoncé,avatars.yandex.net/get-music-content/33216/be114fbf.a.2356351-1/1000x1000,pop,2013.0,serious,data/audios/20634575.mp3,data/lyrics/20634575.txt,data/covers/20634575:1000x1000.jpg,Pop,,,,
18398335,2356351,Pretty Hurts,Beyoncé,avatars.yandex.net/get-music-content/33216/be114fbf.a.2356351-1/1000x1000,pop,2013.0,serious,data/audios/18398335.mp3,data/lyrics/18398335.txt,data/covers/18398335:1000x1000.jpg,Pop|Singer & Songwriter,,,,serious|soulful
29512999,3550565,Goodbye Angels,Red Hot Chili Peppers,avatars.yandex.net/get-music-content/32236/f808f440.a.3550565-1/1000x1000,rock,2016.0,serious,data/audios/29512999.mp3,data/lyrics/29512999.txt,data/covers/29512999:1000x1000.jpg,Alternative,,,,serious
1703893,419460,Paint It Black,The Rolling Stones,avatars.yandex.net/get-music-content/49876/a85f9f93.a.419460-1/1000x1000,rock,1972.0,serious,data/audios/1703893.mp3,data/lyrics/1703893.txt,data/covers/1703893:1000x1000.jpg,Rock,,,,
664891,72607,Break It Up,Patti Smith,avatars.yandex.net/get-music-content/49707/009fed6e.a.72607-1/1000x1000,progmetal,2005.0,serious,data/audios/664891.mp3,data/lyrics/664891.txt,data/covers/664891:1000x1000.jpg,Rock,,,,serious|nostalgic
2295011,227551,The Great Pretender,Freddie Mercury,avatars.yandex.net/get-music-content/4304260/c35255ac.a.227551-3/1000x1000,rock,2000.0,serious,data/audios/2295011.mp3,data/lyrics/2295011.txt,data/covers/2295011:1000x1000.jpg,Rock,,,,serious
29044895,3487314,The Numbers,Radiohead,avatars.yandex.net/get-music-content/63210/24fdb761.a.3487314-2/1000x1000,indie,2016.0,serious,data/audios/29044895.mp3,data/lyrics/29044895.txt,data/covers/29044895:1000x1000.jpg,Alternative,,,,
108405,4072205,Happy End,Бумбокс,avatars.yandex.net/get-music-content/99892/49bc09ec.a.4072205-1/1000x1000,ukrrock,2006.0,serious,data/audios/108405.mp3,data/lyrics/108405.txt,data/covers/108405:1000x1000.jpg,Pop,,,,serious
25830005,4968076,Kiss Me,DAKOOKA,avatars.yandex.net/get-music-content/142001/9cfb15f4.a.4968076-1/1000x1000,local-indie,2017.0,serious,data/audios/25830005.mp3,,data/covers/25830005:1000x1000.jpg,Pop,,,,serious|relaxed
25588,4780665,Hyperballad,Björk,avatars.yandex.net/get-music-content/97284/40dc4ca7.a.4780665-1/1000x1000,indie,1996.0,serious,data/audios/25588.mp3,data/lyrics/25588.txt,data/covers/25588:1000x1000.jpg,Alternative,,,,
5437148,2255929,Ring of Fire,Lera Lynn,avatars.yandex.net/get-music-content/42108/cfd4ea69.a.2255929-1/1000x1000,foreignbard,2014.0,serious,data/audios/5437148.mp3,data/lyrics/5437148.txt,data/covers/5437148:1000x1000.jpg,Folk|Singer & Songwriter,,,,serious
20199902,2287234,Untitled,Onuka,avatars.yandex.net/get-music-content/142001/7d093a15.a.2287234-2/1000x1000,local-indie,2014.0,serious,data/audios/20199902.mp3,data/lyrics/20199902.txt,data/covers/20199902:1000x1000.jpg,Electro,,,,
21723151,2492334,Real Emotional Girl,Elvis Costello,avatars.yandex.net/get-music-content/42108/2d2f3733.a.2492334-1/1000x1000,pop,2005.0,serious,data/audios/21723151.mp3,,data/covers/21723151:1000x1000.jpg,Pop,,,,
25598,5450852,Human Behaviour,Björk,avatars.yandex.net/get-music-content/142001/d3bd6e51.a.5450852-1/1000x1000,indie,2002.0,serious,data/audios/25598.mp3,data/lyrics/25598.txt,data/covers/25598:1000x1000.jpg,Alternative,,,,
280531,1776321,It's No Good,Depeche Mode,avatars.yandex.net/get-music-content/34131/059ca3f6.a.1776321-2/1000x1000,electronics,2006.0,serious|surprise,data/audios/280531.mp3,data/lyrics/280531.txt,data/covers/280531:1000x1000.jpg,Rock,,,,surprise
25156624,5434759,Alma Redemptoris Mater,Johannes Ockeghem,avatars.yandex.net/get-music-content/108289/575d9ea0.a.5434759-1/1000x1000,classical,2001.0,serious,data/audios/25156624.mp3,data/lyrics/25156624.txt,data/covers/25156624:1000x1000.jpg,Classical,,,,serious|wary
31581252,3830779,"Every You, Every Me",Placebo,avatars.yandex.net/get-music-content/98892/af6fc224.a.3830779-1/1000x1000,rock,2016.0,serious,data/audios/31581252.mp3,data/lyrics/31581252.txt,data/covers/31581252:1000x1000.jpg,Alternative|Rock,,,,
2328601,2893845,Where Is My Mind?,Pixies,avatars.yandex.net/get-music-content/32236/50dfd990.a.2893845-1/1000x1000,alternative,2004.0,serious,data/audios/2328601.mp3,data/lyrics/2328601.txt,data/covers/2328601:1000x1000.jpg,Alternative|Indie Pop|Indie Rock|Pop|Indie Pop/Folk|Rock,,,,
24128332,2803670,Star Eater,Daniel Deluxe,avatars.yandex.net/get-music-content/33216/2590075d.a.2803670-1/1000x1000,electronics,2015.0,serious,data/audios/24128332.mp3,,data/covers/24128332:1000x1000.jpg,Electro|Dance,,,,serious
37338888,4728352,Drown,Zabo,avatars.yandex.net/get-music-content/98892/008d9533.a.4728352-1/1000x1000,electronics,2017.0,serious,data/audios/37338888.mp3,,data/covers/37338888:1000x1000.jpg,Electro,,,,serious
49187293,6732932,Spoiler,Hyper,avatars.yandex.net/get-music-content/113160/71276b0d.a.6732932-1/1000x1000,dance,2014.0,serious|anger,data/audios/49187293.mp3,,data/covers/49187293:1000x1000.jpg,Electro,,,,
33395020,4085163,John Wick Mode,Le Castle Vania,avatars.yandex.net/get-music-content/193823/50a34ec7.a.4085163-2/1000x1000,films,2017.0,serious,data/audios/33395020.mp3,,data/covers/33395020:1000x1000.jpg,Films/Games|Film Scores,,,,
50012896,6884563,Freak,Le Castle Vania,avatars.yandex.net/get-music-content/139444/fd26eddc.a.6884563-1/1000x1000,dance,2019.0,serious,data/audios/50012896.mp3,,data/covers/50012896:1000x1000.jpg,Dance,,,,
35137886,4362626,Transmissions,Social Kid,avatars.yandex.net/get-music-content/63210/a9d5d0ce.a.4362626-1/1000x1000,electronics,2017.0,serious,data/audios/35137886.mp3,,data/covers/35137886:1000x1000.jpg,Electro,,,,
44446013,5962678,Opr,Gesaffelstein,avatars.yandex.net/get-music-content/139444/eec53c8e.a.5962678-1/1000x1000,techno,2011.0,serious,data/audios/44446013.mp3,,data/covers/44446013:1000x1000.jpg,Electro,,,,
51325255,7151766,"Komputer Problems: The Otherside Series, Vol. 3",Le Castle Vania,avatars.yandex.net/get-music-content/2811629/b8e6aa48.a.7151766-2/1000x1000,dance,2019.0,serious,data/audios/51325255.mp3,,data/covers/51325255:1000x1000.jpg,Dance,,,,
35432838,4418604,Brute Force,Daniel Deluxe,avatars.yandex.net/get-music-content/118603/6eb23309.a.4418604-1/1000x1000,electronics,2017.0,serious,data/audios/35432838.mp3,,data/covers/35432838:1000x1000.jpg,Electro|Dance,,,,serious
28251729,3376710,Soul Siphon,Daniel Deluxe,avatars.yandex.net/get-music-content/63210/05050ec0.a.3376710-1/1000x1000,electronics,2016.0,serious,data/audios/28251729.mp3,,data/covers/28251729:1000x1000.jpg,Electro|Dance,,,,serious
10327923,5962678,Viol,Gesaffelstein,avatars.yandex.net/get-music-content/139444/eec53c8e.a.5962678-1/1000x1000,techno,2011.0,serious,data/audios/10327923.mp3,,data/covers/10327923:1000x1000.jpg,Electro,,,,serious
10805991,1677894,Pursuit,Gesaffelstein,avatars.yandex.net/get-music-content/33216/471206b7.a.1677894-1/1000x1000,electronics,2013.0,serious,data/audios/10805991.mp3,,data/covers/10805991:1000x1000.jpg,Electro,,,,serious|anger
31581835,3830870,LED Spirals (Extended Version),Le Castle Vania,avatars.yandex.net/get-music-content/98892/7a2f1777.a.3830870-1/1000x1000,films,2014.0,serious,data/audios/31581835.mp3,,data/covers/31581835:1000x1000.jpg,Films/Games|Film Scores,,,,serious
53298351,7610216,Humanity,Max Brhon,avatars.yandex.net/get-music-content/163479/0049e659.a.7610216-1/1000x1000,electronics,2019.0,serious,data/audios/53298351.mp3,,data/covers/53298351:1000x1000.jpg,Electro|Dance,,,,serious
52395247,7375635,Impulse 101,Tenebrax,avatars.yandex.net/get-music-content/95061/3f9d907d.a.7375635-1/1000x1000,house,2019.0,serious,data/audios/52395247.mp3,,data/covers/52395247:1000x1000.jpg,Electro|Techno/House|Dance,,,,serious
60167223,9272512,The Future,Max Brhon,avatars.yandex.net/get-music-content/2358262/62081579.a.9272512-1/1000x1000,electronics,2019.0,serious,data/audios/60167223.mp3,,data/covers/60167223:1000x1000.jpg,Electro|Dance,,,,serious|inspirational
58719898,8940795,Asphyxia,Tenebrax,avatars.yandex.net/get-music-content/2266607/8fe2d91b.a.8940795-1/1000x1000,house,2019.0,serious,data/audios/58719898.mp3,,data/covers/58719898:1000x1000.jpg,Electro|Techno/House|Dance,,,,serious|wary
